白雪公主,2室2厅,93.34平米,https://sh.lianjia.com/chengjiao/107010056420.html,2016.01.21,400,挂牌400万,成交周期637天,42855,高楼层(共11层),2004年建板楼,南 , 其他
东方花园(一期),3室2厅,108.72平米,https://sh.lianjia.com/chengjiao/107010055215.html,2016.01.20,340,挂牌350万,成交周期588天,31273,高楼层(共6层),1999年建板楼,南 , 其他
白雪公主,2室2厅,93.62平米,https://sh.lianjia.com/chengjiao/107010047647.html,2016.01.20,362,挂牌361.8万,成交周期587天,38646,高楼层(共11层),2004年建板楼,南 , 其他
黎明花园,2室1厅,68.46平米,https://sh.lianjia.com/chengjiao/107010055055.html,2016.01.17,181,挂牌182万,成交周期751天,26439,高楼层(共6层),1996年建板楼,南 , 其他
东方花园二期,2室2厅,96.99平米,https://sh.lianjia.com/chengjiao/107010055284.html,2016.01.17,495,挂牌495万,成交周期640天,51037,低楼层(共14层),2005年建板楼,暂无数据 , 其他
三佳花苑,2室1厅,71.25平米,https://sh.lianjia.com/chengjiao/107010055562.html,2016.01.17,273,挂牌273万,成交周期433天,38316,高楼层(共6层),1995年建板楼,暂无数据 , 其他
秀枫翠谷,1室2厅,59.48平米,https://sh.lianjia.com/chengjiao/107010054152.html,2016.01.17,218,挂牌220万,成交周期277天,36651,低楼层(共6层),1994年建板楼,南 , 其他
秀枫翠谷,1室1厅,59.48平米,https://sh.lianjia.com/chengjiao/107010053426.html,2016.01.17,240,挂牌240万,成交周期277天,40350,低楼层(共6层),1995年建板楼,南 , 其他
东方花园(一期),3室2厅,108.83平米,https://sh.lianjia.com/chengjiao/107010053776.html,2016.01.17,368,挂牌368万,成交周期585天,33815,低楼层(共6层),1999年建板楼,南 , 其他
广海花园,2室1厅,67.17平米,https://sh.lianjia.com/chengjiao/107010048959.html,2016.01.16,240,挂牌239.3万,成交周期522天,35624,高楼层(共6层),1994年建板楼,南 , 其他
惠明苑,2室2厅,107.55平米,https://sh.lianjia.com/chengjiao/107010052511.html,2016.01.16,300,挂牌302万,成交周期276天,27895,中楼层(共11层),2008年建板楼,南 , 其他
万泰公寓,1室2厅,72.29平米,https://sh.lianjia.com/chengjiao/107010049466.html,2016.01.15,215,挂牌220万,成交周期496天,29742,低楼层(共12层),1995年建板楼,暂无数据 , 其他
广海花园,3室3厅,105.93平米,https://sh.lianjia.com/chengjiao/107010053629.html,2016.01.15,530,挂牌530万,成交周期634天,50034,高楼层(共6层),2007年建板楼,南 , 其他
东方花园(一期),2室1厅,78.31平米,https://sh.lianjia.com/chengjiao/107010052766.html,2016.01.14,275,挂牌285万,成交周期583天,35117,低楼层(共6层),1999年建板楼,南 , 其他
华宝花园,3室2厅,99.93平米,https://sh.lianjia.com/chengjiao/107010049334.html,2016.01.13,328,挂牌450万,成交周期434天,32823,高楼层(共6层),1995年建板楼,南 , 其他
摩登堂,2室2厅,90.06平米,https://sh.lianjia.com/chengjiao/107010049543.html,2016.01.11,350,挂牌350万,成交周期762天,38863,中楼层(共16层),2010年建板楼,南 , 其他
东方花园(一期),3室2厅,108.83平米,https://sh.lianjia.com/chengjiao/107010041436.html,2016.01.11,350,挂牌520万,成交周期579天,32161,低楼层(共6层),1999年建板楼,南 , 其他
万科朗润园,1室1厅,50.14平米,https://sh.lianjia.com/chengjiao/107010049660.html,2016.01.10,215,挂牌220万,成交周期629天,42880,中楼层(共8层),2006年建板楼,南 , 其他
黎明花园,2室1厅,77.4平米,https://sh.lianjia.com/chengjiao/107010052510.html,2016.01.10,185,挂牌330万,成交周期744天,23902,高楼层(共6层),1994年建板楼,南 , 其他
万科朗润园,2室2厅,91.86平米,https://sh.lianjia.com/chengjiao/107010048349.html,2016.01.09,363,挂牌380万,成交周期632天,39517,高楼层(共6层),2006年建板楼,南 , 其他
万科城市花园,2室2厅,70.79平米,https://sh.lianjia.com/chengjiao/107010051173.html,2016.01.09,216,挂牌220万,成交周期528天,30513,高楼层(共7层),1994年建板楼,南 , 其他
水清年华花园,1室1厅,58.45平米,https://sh.lianjia.com/chengjiao/107010051397.html,2016.01.09,190,挂牌190万,成交周期437天,32507,高楼层(共11层),2007年建板楼,南 , 其他
水清年华花园,2室1厅,58.89平米,https://sh.lianjia.com/chengjiao/107010051539.html,2016.01.09,257,挂牌257万,成交周期625天,43641,高楼层(共8层),2007年建板楼,暂无数据 , 其他
万科魅力之城,2室2厅,98.67平米,https://sh.lianjia.com/chengjiao/107010052117.html,2016.01.09,330,挂牌325万,成交周期628天,33445,高楼层(共6层),2004年建板楼,南 , 其他
宝仪花苑,1室1厅,54.52平米,https://sh.lianjia.com/chengjiao/107010052062.html,2016.01.09,255,挂牌255万,成交周期802天,46772,高楼层(共6层),1996年建板楼,南 , 其他
万科城市花园,2室2厅,81.59平米,https://sh.lianjia.com/chengjiao/107010051940.html,2016.01.07,250,挂牌250万,成交周期526天,30642,中楼层(共7层),1994年建板楼,东南 , 其他
白雪公主,2室2厅,91.41平米,https://sh.lianjia.com/chengjiao/107010043164.html,2016.01.06,305,挂牌315万,成交周期622天,33367,低楼层(共11层),2004年建板楼,南 , 其他
佳宝新村,2室1厅,61.15平米,https://sh.lianjia.com/chengjiao/107010051505.html,2016.01.06,165,挂牌150万,成交周期399天,26983,中楼层(共6层),1994年建板楼,南 , 其他
金球花园,3室2厅,97.57平米,https://sh.lianjia.com/chengjiao/107010050896.html,2016.01.05,280,挂牌285万,成交周期377天,28698,中楼层(共7层),1997年建板楼,南 , 其他
万科优诗美地,2室2厅,84.3平米,https://sh.lianjia.com/chengjiao/107010050998.html,2016.01.04,290,挂牌290万,成交周期1139天,34401,高楼层(共11层),2000年建板楼,南 , 其他
绿野香洲(公寓),2室2厅,94.52平米,https://sh.lianjia.com/chengjiao/107010048013.html,2016.01.04,350,挂牌0万,成交周期424天,37030,中楼层(共6层),2004年建板楼,南 , 其他
蒲汇新村,2室1厅,67.17平米,https://sh.lianjia.com/chengjiao/107010045121.html,2016.01.04,261,挂牌270万,成交周期263天,38857,高楼层(共6层),1994年建板楼,南 , 其他
万泰公寓,1室2厅,72.29平米,https://sh.lianjia.com/chengjiao/107010046996.html,2016.01.04,210,挂牌210万,成交周期376天,29050,低楼层(共12层),1995年建板楼,南 , 其他
秀枫翠谷,2室1厅,76.78平米,https://sh.lianjia.com/chengjiao/107010051302.html,2016.01.02,265,挂牌270万,成交周期262天,34515,中楼层(共6层),1994年建板楼,南 , 其他
白雪公主,2室2厅,96.45平米,https://sh.lianjia.com/chengjiao/107010048287.html,2015.12.31,330,挂牌330万,成交周期567天,34215,中楼层(共11层),2004年建板楼,南 , 其他
佳宝一村,2室1厅,67.2平米,https://sh.lianjia.com/chengjiao/107010042731.html,2015.12.31,168,挂牌168万,成交周期222天,25000,高楼层(共7层),1994年建板楼,南 , 其他
园艺新村,2室2厅,77.15平米,https://sh.lianjia.com/chengjiao/107010047022.html,2015.12.31,244,挂牌244万,成交周期280天,31627,中楼层(共6层),1995年建板楼,南 , 其他
万科城市花园,2室2厅,73.19平米,https://sh.lianjia.com/chengjiao/107010048279.html,2015.12.29,230,挂牌230万,成交周期517天,31426,中楼层(共7层),1995年建板楼,南 , 其他
万兆家园(一期),3室2厅,86.61平米,https://sh.lianjia.com/chengjiao/107010049594.html,2015.12.29,297,挂牌297万,成交周期418天,34292,中楼层(共6层),2000年建板楼,南 , 其他
华宝花园,3室2厅,99.81平米,https://sh.lianjia.com/chengjiao/107010038451.html,2015.12.27,288,挂牌288万,成交周期417天,28855,中楼层(共6层),1995年建板楼,南 , 其他
新都名园,2室2厅,82.17平米,https://sh.lianjia.com/chengjiao/107010045584.html,2015.12.27,288,挂牌290万,成交周期437天,35050,高楼层(共11层),2010年建板楼,南 , 其他
万科城市花园,2室2厅,89.33平米,https://sh.lianjia.com/chengjiao/107010039807.html,2015.12.26,231,挂牌235万,成交周期514天,25860,高楼层(共12层),1995年建板楼,北 , 其他
白雪公主,3室2厅,106.47平米,https://sh.lianjia.com/chengjiao/107010047772.html,2015.12.26,435,挂牌435万,成交周期562天,40857,低楼层(共11层),2004年建板楼,南 , 其他
广海花园,2室2厅,89.5平米,https://sh.lianjia.com/chengjiao/107010045932.html,2015.12.26,275,挂牌278万,成交周期614天,30727,高楼层(共6层),1997年建板楼,南 , 其他
万泰花园,2室1厅,66.07平米,https://sh.lianjia.com/chengjiao/107010041796.html,2015.12.25,193,挂牌192.5万,成交周期714天,29136,中楼层(共6层),1997年建板楼,北 , 其他
三佳花苑,2室1厅,76.99平米,https://sh.lianjia.com/chengjiao/107010047362.html,2015.12.24,288,挂牌288万,成交周期409天,37408,中楼层(共6层),1996年建板楼,南 , 其他
万科城花新园,3室2厅,94.49平米,https://sh.lianjia.com/chengjiao/107010045902.html,2015.12.23,395,挂牌400万,成交周期620天,41804,中楼层(共6层),2011年建板楼,南 , 其他
黎明花园,2室1厅,61.98平米,https://sh.lianjia.com/chengjiao/107010047503.html,2015.12.21,130,挂牌0万,成交周期724天,20975,高楼层(共6层),1994年建板楼,暂无数据 , 其他
黎明花园,3室1厅,92.82平米,https://sh.lianjia.com/chengjiao/107010047545.html,2015.12.21,190,挂牌245万,成交周期724天,20470,中楼层(共6层),1996年建板楼,南 , 其他
黎明花园,3室1厅,89.54平米,https://sh.lianjia.com/chengjiao/107010045696.html,2015.12.20,205,挂牌205万,成交周期723天,22895,低楼层(共6层),1996年建板楼,南 , 其他
秀枫翠谷,1室1厅,59.48平米,https://sh.lianjia.com/chengjiao/107010042608.html,2015.12.20,238,挂牌238万,成交周期249天,40014,中楼层(共6层),1994年建板楼,南 , 其他
水榭花堤,2室1厅,88.53平米,https://sh.lianjia.com/chengjiao/107010043381.html,2015.12.20,318,挂牌320万,成交周期709天,35921,中楼层(共6层),2005年建板楼,南 , 其他
万科朗润园,1室1厅,50.14平米,https://sh.lianjia.com/chengjiao/107010040235.html,2015.12.19,180,挂牌180万,成交周期607天,35900,中楼层(共8层),2006年建板楼,南 , 其他
西郊英园,1室1厅,58.77平米,https://sh.lianjia.com/chengjiao/107010043838.html,2015.12.19,193,挂牌193万,成交周期670天,32840,高楼层(共11层),2010年建板楼,暂无数据 , 其他
茂盛城市花园,2室1厅,70.48平米,https://sh.lianjia.com/chengjiao/107010043271.html,2015.12.19,308,挂牌308万,成交周期540天,43701,高楼层(共6层),1999年建板楼,南 , 其他
水景书香园,2室2厅,87.41平米,https://sh.lianjia.com/chengjiao/107010038644.html,2015.12.18,420,挂牌420万,成交周期532天,48050,中楼层(共9层),2008年建板楼,南 , 其他
万科城市花园,2室2厅,73.87平米,https://sh.lianjia.com/chengjiao/107010046306.html,2015.12.17,228,挂牌230万,成交周期505天,30866,中楼层(共7层),1994年建板楼,南 , 其他
宝仪花苑,1室1厅,57.38平米,https://sh.lianjia.com/chengjiao/107010035992.html,2015.12.16,230,挂牌230万,成交周期771天,40084,中楼层(共6层),1998年建板楼,南 , 其他
广海花园,--室--厅,88.46平米,https://sh.lianjia.com/chengjiao/107010045778.html,2015.12.16,260,挂牌400万,成交周期592天,29392,高楼层(共6层),1996年建板楼,暂无数据 , 其他
园艺新村,3室1厅,70.44平米,https://sh.lianjia.com/chengjiao/107010045402.html,2015.12.15,195,挂牌195万,成交周期264天,27684,高楼层(共6层),1995年建板楼,南 , 其他
万科朗润园,2室2厅,91.66平米,https://sh.lianjia.com/chengjiao/107010043718.html,2015.12.15,364,挂牌370万,成交周期602天,39712,低楼层(共6层),2006年建板楼,南 , 其他
东方花园三期,1室1厅,58.64平米,https://sh.lianjia.com/chengjiao/107010041445.html,2015.12.14,301,挂牌330万,成交周期605天,51331,低楼层(共15层),2008年建板楼,南 , 其他
广海花园,1室1厅,104.98平米,https://sh.lianjia.com/chengjiao/107010039184.html,2015.12.13,275,挂牌285万,成交周期488天,26196,高楼层(共6层),1995年建板楼,南 , 其他
富丽公寓(西区),3室2厅,98.16平米,https://sh.lianjia.com/chengjiao/107010042543.html,2015.12.13,288,挂牌288万,成交周期270天,29340,低楼层(共6层),1994年建板楼,南 , 其他
水清年华花园,3室2厅,92.72平米,https://sh.lianjia.com/chengjiao/107010043377.html,2015.12.13,294,挂牌293.5万,成交周期410天,31655,低楼层(共11层),2009年建板楼,南 , 其他
金球花园,2室2厅,97.96平米,https://sh.lianjia.com/chengjiao/107010043776.html,2015.12.08,273,挂牌275万,成交周期349天,27869,中楼层(共6层),1997年建板楼,南 , 其他
东方花园二期,3室2厅,101.62平米,https://sh.lianjia.com/chengjiao/107010044126.html,2015.12.07,502,挂牌510万,成交周期597天,49400,中楼层(共8层),2005年建板楼,南 , 其他
广海花园,2室2厅,89.5平米,https://sh.lianjia.com/chengjiao/107010038475.html,2015.12.07,243,挂牌243万,成交周期482天,27151,高楼层(共6层),1997年建板楼,南 , 其他
秀枫翠谷,3室1厅,87.25平米,https://sh.lianjia.com/chengjiao/107010038568.html,2015.12.07,275,挂牌1万,成交周期682天,31519,高楼层(共6层),1994年建板楼,南 , 其他
万兆家园(一期),2室1厅,69.5平米,https://sh.lianjia.com/chengjiao/107010042182.html,2015.12.06,215,挂牌230万,成交周期395天,30936,中楼层(共6层),1994年建板楼,南 , 其他
万兆家园(一期),2室1厅,69.5平米,https://sh.lianjia.com/chengjiao/107010042182.html,2015.12.06,215,挂牌230万,成交周期395天,30936,中楼层(共6层),1994年建板楼,南 , 其他
三佳花苑,2室1厅,68.93平米,https://sh.lianjia.com/chengjiao/107010036860.html,2015.12.05,249,挂牌249万,成交周期398天,36124,高楼层(共6层),1994年建板楼,暂无数据 , 其他
黎明花园,2室2厅,86.08平米,https://sh.lianjia.com/chengjiao/107010040888.html,2015.12.05,204,挂牌208万,成交周期708天,23676,高楼层(共6层),1995年建板楼,南 , 其他
万科优诗美地,2室2厅,84.29平米,https://sh.lianjia.com/chengjiao/107010039701.html,2015.12.05,278,挂牌420万,成交周期528天,32982,中楼层(共11层),2000年建板楼,南 , 其他
万科城花新园,3室2厅,94.33平米,https://sh.lianjia.com/chengjiao/107010041636.html,2015.12.05,420,挂牌420万,成交周期528天,44525,中楼层(共6层),2011年建板楼,南 , 其他
华宝花园,3室2厅,99.76平米,https://sh.lianjia.com/chengjiao/107010037671.html,2015.12.04,290,挂牌290万,成交周期394天,29070,高楼层(共6层),1995年建板楼,南 , 其他
万科城花新园,3室2厅,94.56平米,https://sh.lianjia.com/chengjiao/107010041591.html,2015.12.04,400,挂牌400万,成交周期527天,42302,中楼层(共5层),2011年建板楼,南 , 其他
万科城市花园,1室1厅,50.23平米,https://sh.lianjia.com/chengjiao/107010040531.html,2015.12.01,160,挂牌160万,成交周期489天,31854,高楼层(共6层),1994年建板楼,南 , 其他
广海花园,2室1厅,66.54平米,https://sh.lianjia.com/chengjiao/107010041420.html,2015.11.30,220,挂牌330万,成交周期475天,33063,低楼层(共6层),1995年建板楼,南 , 其他
万科朗润园,2室2厅,91.86平米,https://sh.lianjia.com/chengjiao/107010032165.html,2015.11.30,323,挂牌330万,成交周期588天,35163,高楼层(共6层),2006年建板楼,南 , 其他
万科城花新园,3室2厅,93.83平米,https://sh.lianjia.com/chengjiao/107010039012.html,2015.11.29,380,挂牌380万,成交周期522天,40446,高楼层(共6层),2011年建板楼,南 , 其他
茂盛城市花园,2室2厅,103.44平米,https://sh.lianjia.com/chengjiao/107010039401.html,2015.11.29,463,挂牌1万,成交周期603天,44761,低楼层(共6层),2003年建板楼,南 , 其他
金球花园,2室2厅,97.96平米,https://sh.lianjia.com/chengjiao/107010039224.html,2015.11.28,269,挂牌269万,成交周期1421天,27461,低楼层(共6层),1997年建板楼,南 , 其他
宝南小区,2室2厅,81.36平米,https://sh.lianjia.com/chengjiao/107010039153.html,2015.11.27,236,挂牌0万,成交周期227天,29007,中楼层(共6层),1998年建板楼,南 , 其他
万科魅力之城,2室2厅,93.98平米,https://sh.lianjia.com/chengjiao/107010038620.html,2015.11.27,315,挂牌315万,成交周期471天,33518,中楼层(共5层),2004年建板楼,暂无数据 , 其他
蒲汇公寓,3室2厅,98.84平米,https://sh.lianjia.com/chengjiao/107010039148.html,2015.11.25,314,挂牌314万,成交周期226天,31769,高楼层(共6层),1995年建板楼,南 , 其他
万科城花新园,3室2厅,94.56平米,https://sh.lianjia.com/chengjiao/107010039602.html,2015.11.25,388,挂牌390万,成交周期518天,41033,中楼层(共5层),2011年建板楼,南 , 其他
茂盛花苑,3室1厅,75.68平米,https://sh.lianjia.com/chengjiao/107010036874.html,2015.11.23,160,挂牌325万,成交周期684天,21142,高楼层(共6层),1998年建板楼,南 , 其他
东方花园三期,4室2厅,99.82平米,https://sh.lianjia.com/chengjiao/107010038488.html,2015.11.23,656,挂牌656万,成交周期583天,65719,高楼层(共8层),2008年建板楼,南 , 其他
三佳花苑,2室1厅,65.66平米,https://sh.lianjia.com/chengjiao/107010036577.html,2015.11.23,230,挂牌229.5万,成交周期378天,34953,高楼层(共6层),1994年建板楼,南 , 其他
佳宝一村,2室1厅,67.44平米,https://sh.lianjia.com/chengjiao/107010038026.html,2015.11.21,167,挂牌167万,成交周期353天,24763,中楼层(共7层),1995年建板楼,南 , 其他
万科朗润园,2室2厅,94.73平米,https://sh.lianjia.com/chengjiao/107010037224.html,2015.11.20,355,挂牌370万,成交周期578天,37475,中楼层(共6层),2006年建板楼,南 , 其他
摩登堂,2室2厅,89.85平米,https://sh.lianjia.com/chengjiao/107010030495.html,2015.11.18,345,挂牌360万,成交周期474天,38398,中楼层(共18层),2010年建板楼,南 , 其他
茂盛花苑,2室2厅,68.38平米,https://sh.lianjia.com/chengjiao/107010034285.html,2015.11.18,162,挂牌162万,成交周期342天,23692,中楼层(共6层),1994年建板楼,南 , 其他
宝仪花苑,2室2厅,81.11平米,https://sh.lianjia.com/chengjiao/107010038093.html,2015.11.16,289,挂牌289万,成交周期741天,35631,高楼层(共6层),1997年建板楼,南 , 其他
白雪公主,2室2厅,97.26平米,https://sh.lianjia.com/chengjiao/107010035630.html,2015.11.14,323,挂牌323万,成交周期520天,33210,高楼层(共11层),2004年建板楼,南 , 其他
秀枫翠谷,2室1厅,76.82平米,https://sh.lianjia.com/chengjiao/107010032633.html,2015.11.13,254,挂牌256万,成交周期212天,33065,中楼层(共6层),1994年建板楼,南 , 其他
佳宝新村,2室1厅,61.15平米,https://sh.lianjia.com/chengjiao/107010033380.html,2015.11.12,155,挂牌330万,成交周期343天,25348,高楼层(共6层),1994年建板楼,南 , 其他
万科城市花园,2室2厅,75.81平米,https://sh.lianjia.com/chengjiao/107010033567.html,2015.11.08,215,挂牌220万,成交周期466天,28361,低楼层(共8层),1995年建板楼,南 , 其他
广海花园,3室1厅,85.03平米,https://sh.lianjia.com/chengjiao/107010035484.html,2015.11.07,268,挂牌390万,成交周期565天,31460,低楼层(共6层),1994年建板楼,南 , 其他
万科优诗美地,--室--厅,84.29平米,https://sh.lianjia.com/chengjiao/107010032832.html,2015.11.04,262,挂牌273万,成交周期501天,31084,低楼层(共11层),2000年建板楼,暂无数据 , 其他
宝仪花苑,3室1厅,99.64平米,https://sh.lianjia.com/chengjiao/107010034019.html,2015.11.03,358,挂牌365万,成交周期728天,35930,高楼层(共6层),1996年建板楼,南 , 其他
茂盛城市花园,2室2厅,93.32平米,https://sh.lianjia.com/chengjiao/107010031824.html,2015.11.01,403,挂牌200万,成交周期492天,43185,低楼层(共6层),2003年建板楼,南 , 其他
佳宝新村,2室1厅,65.68平米,https://sh.lianjia.com/chengjiao/107010032621.html,2015.10.31,171,挂牌170万,成交周期331天,26036,中楼层(共6层),1994年建板楼,南 , 其他
华宝花园,--室--厅,97.29平米,https://sh.lianjia.com/chengjiao/107010032849.html,2015.10.30,287,挂牌298万,成交周期359天,29500,低楼层(共6层),1995年建板楼,暂无数据 , 其他
南国花园,3室1厅,96.94平米,https://sh.lianjia.com/chengjiao/107010033400.html,2015.10.29,299,挂牌320万,成交周期922天,30844,中楼层(共12层),1996年建板楼,南 , 其他
万科朗润园,--室--厅,99.39平米,https://sh.lianjia.com/chengjiao/107010031436.html,2015.10.27,360,挂牌370万,成交周期553天,36221,高楼层(共5层),2006年建板楼,暂无数据 , 其他
茂盛花苑,2室1厅,54.48平米,https://sh.lianjia.com/chengjiao/107010032091.html,2015.10.24,128,挂牌128万,成交周期317天,23495,高楼层(共6层),1994年建板楼,南 , 其他
万兆家园(五期),2室2厅,87.45平米,https://sh.lianjia.com/chengjiao/107010030337.html,2015.10.24,292,挂牌300万,成交周期529天,33391,高楼层(共6层),2004年建板楼,暂无数据 , 其他
宝仪花苑,2室1厅,76.77平米,https://sh.lianjia.com/chengjiao/107010030069.html,2015.10.24,298,挂牌300万,成交周期718天,38818,中楼层(共6层),1998年建板楼,南 , 其他
茂盛城市花园,2室2厅,71.25平米,https://sh.lianjia.com/chengjiao/107010032569.html,2015.10.23,300,挂牌305万,成交周期547天,42106,低楼层(共6层),1999年建板楼,暂无数据 , 其他
万科魅力之城,2室2厅,93.71平米,https://sh.lianjia.com/chengjiao/107010031804.html,2015.10.21,310,挂牌310万,成交周期434天,33081,中楼层(共5层),2004年建板楼,南 , 其他
万兆家园(一期),3室2厅,86.24平米,https://sh.lianjia.com/chengjiao/107010030835.html,2015.10.21,260,挂牌263万,成交周期525天,30149,高楼层(共6层),2000年建板楼,南 , 其他
万兆家园(一期),2室1厅,60.73平米,https://sh.lianjia.com/chengjiao/107010032154.html,2015.10.20,180,挂牌180万,成交周期525天,29640,高楼层(共6层),2000年建板楼,暂无数据 , 其他
广海花园,2室2厅,105.52平米,https://sh.lianjia.com/chengjiao/107010028963.html,2015.10.13,348,挂牌348万,成交周期540天,32980,中楼层(共6层),2007年建板楼,南 , 其他
东方花园三期,2室2厅,90.96平米,https://sh.lianjia.com/chengjiao/107010028343.html,2015.10.10,428,挂牌428万,成交周期540天,47054,高楼层(共18层),2008年建板楼,南 , 其他
东方花园三期,2室2厅,99.82平米,https://sh.lianjia.com/chengjiao/107010030808.html,2015.10.09,465,挂牌465万,成交周期539天,46584,中楼层(共8层),2008年建板楼,暂无数据 , 其他
万兆家园(一期),2室1厅,61.19平米,https://sh.lianjia.com/chengjiao/107010028618.html,2015.10.08,180,挂牌369万,成交周期513天,29417,高楼层(共6层),2000年建板楼,南 , 其他
万科城市花园,4室2厅,101.16平米,https://sh.lianjia.com/chengjiao/107010030548.html,2015.10.08,265,挂牌265万,成交周期435天,26197,高楼层(共7层),1994年建板楼,南 , 其他
宝仪花苑,1室1厅,57.42平米,https://sh.lianjia.com/chengjiao/107010028662.html,2015.10.07,215,挂牌215万,成交周期701天,37444,高楼层(共6层),1997年建板楼,南 , 其他
茂盛城市花园,2室1厅,77.26平米,https://sh.lianjia.com/chengjiao/107010029560.html,2015.09.30,327,挂牌330万,成交周期460天,42325,低楼层(共6层),1999年建板楼,南 , 其他
万科城花新园,3室2厅,94.49平米,https://sh.lianjia.com/chengjiao/107010024777.html,2015.09.29,363,挂牌363万,成交周期461天,38417,中楼层(共6层),2011年建板楼,南 , 其他
白浪新村,2室1厅,67平米,https://sh.lianjia.com/chengjiao/107010028222.html,2015.09.29,250,挂牌250万,成交周期198天,37314,中楼层(共6层),1996年建板楼,南 , 其他
蒲汇新村,2室1厅,67.17平米,https://sh.lianjia.com/chengjiao/107010029172.html,2015.09.28,252,挂牌252万,成交周期165天,37517,中楼层(共6层),1994年建板楼,南 , 其他
西郊英园,1室2厅,65.24平米,https://sh.lianjia.com/chengjiao/107010029227.html,2015.09.28,191,挂牌191万,成交周期588天,29277,低楼层(共11层),2010年建板楼,南 , 其他
东方花园三期,1室1厅,58.64平米,https://sh.lianjia.com/chengjiao/107010028155.html,2015.09.27,285,挂牌285万,成交周期528天,48517,高楼层(共15层),2008年建板楼,南 , 其他
宝仪花苑,3室1厅,79.15平米,https://sh.lianjia.com/chengjiao/107010025051.html,2015.09.24,254,挂牌0万,成交周期688天,32091,高楼层(共6层),1996年建板楼,南 , 其他
碧林湾(公寓),2室2厅,97.89平米,https://sh.lianjia.com/chengjiao/107010027950.html,2015.09.23,375,挂牌375万,成交周期652天,38309,中楼层(共14层),2006年建板楼,南 , 其他
万兆家园(一期),2室2厅,84.51平米,https://sh.lianjia.com/chengjiao/107010028066.html,2015.09.21,235,挂牌238万,成交周期319天,27808,高楼层(共6层),2000年建板楼,南 , 其他
民主新村,2室1厅,53.29平米,https://sh.lianjia.com/chengjiao/107010025347.html,2015.09.20,199,挂牌199万,成交周期370天,37343,低楼层(共6层),1995年建板楼,南 , 其他
西郊英园,2室2厅,91.95平米,https://sh.lianjia.com/chengjiao/107010026138.html,2015.09.20,315,挂牌325万,成交周期580天,34258,高楼层(共11层),2012年建板楼,南 , 其他
园艺新村,2室2厅,70.26平米,https://sh.lianjia.com/chengjiao/107010027317.html,2015.09.19,185,挂牌185万,成交周期177天,26331,高楼层(共6层),1995年建板楼,南 , 其他
万科城花新园,3室2厅,87.16平米,https://sh.lianjia.com/chengjiao/107010026245.html,2015.09.16,383,挂牌383万,成交周期448天,43943,高楼层(共11层),2010年建板楼,暂无数据 , 其他
万科城市花园,2室2厅,72.68平米,https://sh.lianjia.com/chengjiao/107010026722.html,2015.09.15,213,挂牌213万,成交周期412天,29307,中楼层(共7层),1995年建板楼,南 , 其他
东方花园三期,2室2厅,90.96平米,https://sh.lianjia.com/chengjiao/107010026819.html,2015.09.12,460,挂牌660万,成交周期514天,50572,高楼层(共18层),2008年建板楼,暂无数据 , 其他
三佳花苑,2室1厅,59.11平米,https://sh.lianjia.com/chengjiao/107010021473.html,2015.09.12,207,挂牌207万,成交周期480天,35020,中楼层(共5层),1995年建板楼,南 , 其他
万科城市花园,3室2厅,98.29平米,https://sh.lianjia.com/chengjiao/107010026142.html,2015.09.12,275,挂牌275万,成交周期488天,27979,高楼层(共7层),1995年建板楼,南 , 其他
万科城花新园,3室2厅,94.49平米,https://sh.lianjia.com/chengjiao/107010024574.html,2015.09.07,358,挂牌360万,成交周期439天,37835,中楼层(共6层),2011年建板楼,南 , 其他
万科朗润园,1室1厅,50.14平米,https://sh.lianjia.com/chengjiao/107010025534.html,2015.09.06,165,挂牌350万,成交周期503天,32908,中楼层(共8层),2006年建板楼,南 , 其他
万科城市花园,2室2厅,72.33平米,https://sh.lianjia.com/chengjiao/107010024104.html,2015.09.06,205,挂牌400万,成交周期403天,28343,中楼层(共8层),1997年建板楼,南 , 其他
宝仪花苑,2室2厅,81.11平米,https://sh.lianjia.com/chengjiao/107010025566.html,2015.09.06,265,挂牌520万,成交周期670天,32672,高楼层(共6层),1997年建板楼,南 , 其他
茂盛城市花园,2室2厅,103.32平米,https://sh.lianjia.com/chengjiao/107010025481.html,2015.09.06,408,挂牌420万,成交周期436天,39489,高楼层(共6层),2003年建板楼,南 , 其他
东方花园二期,3室2厅,99.84平米,https://sh.lianjia.com/chengjiao/107010025336.html,2015.09.04,480,挂牌480万,成交周期503天,48077,低楼层(共14层),2005年建板楼,南 , 其他
明泉公寓,2室2厅,105.28平米,https://sh.lianjia.com/chengjiao/107010022906.html,2015.08.30,330,挂牌350万,成交周期138天,31345,低楼层(共15层),1996年建塔楼,暂无数据 , 其他
万科朗润园,2室2厅,100平米,https://sh.lianjia.com/chengjiao/107010024269.html,2015.08.30,353,挂牌360万,成交周期496天,35300,高楼层(共5层),2006年建板楼,暂无数据 , 其他
白雪公主,2室2厅,83.38平米,https://sh.lianjia.com/chengjiao/107010023674.html,2015.08.30,267,挂牌270万,成交周期493天,32023,低楼层(共6层),2004年建板楼,暂无数据 , 其他
万科城市花园,2室2厅,80.82平米,https://sh.lianjia.com/chengjiao/107010023660.html,2015.08.30,215,挂牌220万,成交周期1041天,26603,低楼层(共7层),1994年建板楼,南 , 其他
