静安新城三区,2室1厅,70.55平米,https://sh.lianjia.com/chengjiao/107101276378.html,2019.05.03,406,挂牌410万,成交周期3天,57548,中楼层(共6层),1997年建板楼,南 , 简装
九歌上郡,2室2厅,105.82平米,https://sh.lianjia.com/chengjiao/107100393142.html,2019.04.30,776,挂牌776万,成交周期316天,73333,中楼层(共12层),2006年建板楼,南 , 精装
九歌上郡,1室1厅,55.25平米,https://sh.lianjia.com/chengjiao/107101139458.html,2019.04.29,395,挂牌399万,成交周期40天,71494,低楼层(共12层),2006年建板楼,南 , 精装
静安新城二区,2室1厅,66.43平米,https://sh.lianjia.com/chengjiao/107101212089.html,2019.04.29,350,挂牌368万,成交周期18天,52688,低楼层(共6层),1996年建板楼,南 , 简装
大上海国际花园三区,2室1厅,87平米,https://sh.lianjia.com/chengjiao/107101218119.html,2019.04.28,500,挂牌510万,成交周期15天,57472,低楼层(共7层),1994年建板楼,南 , 简装
静安新城五区,2室1厅,66.44平米,https://sh.lianjia.com/chengjiao/107101190894.html,2019.04.28,380,挂牌395万,成交周期24天,57195,高楼层(共6层),1997年建板楼,南 , 精装
静安新城九区,3室1厅,80.18平米,https://sh.lianjia.com/chengjiao/107101259077.html,2019.04.26,440,挂牌450万,成交周期1天,54877,中楼层(共7层),1998年建板楼,南 , 简装
静安新城七区,2室2厅,89.72平米,https://sh.lianjia.com/chengjiao/107100387915.html,2019.04.25,559,挂牌575万,成交周期313天,62305,低楼层(共11层),2003年建板楼,南 , 简装
九歌上郡,2室2厅,97.4平米,https://sh.lianjia.com/chengjiao/107101056307.html,2019.04.24,715,挂牌730万,成交周期58天,73409,低楼层(共12层),2006年建板楼,南 , 精装
红明二村,2室1厅,60.94平米,https://sh.lianjia.com/chengjiao/107100952112.html,2019.04.24,320,挂牌325万,成交周期105天,52511,高楼层(共6层),1994年建板楼,南 , 简装
红明二村,2室1厅,56.07平米,https://sh.lianjia.com/chengjiao/107101041310.html,2019.04.24,283,挂牌290万,成交周期61天,50473,低楼层(共6层),1994年建板楼,南 北 , 简装
宏明雅舍,2室1厅,73.67平米,https://sh.lianjia.com/chengjiao/107100597966.html,2019.04.22,358,挂牌368万,成交周期236天,48528,低楼层(共6层),1994年建板楼,南 , 简装
静安新城十一区,2室1厅,66.35平米,https://sh.lianjia.com/chengjiao/107101194246.html,2019.04.22,346,挂牌360万,成交周期17天,52148,中楼层(共6层),1997年建板楼,南 , 精装
静安新城三区,2室1厅,66.97平米,https://sh.lianjia.com/chengjiao/107101244661.html,2019.04.22,388,挂牌395万,成交周期2天,57937,中楼层(共6层),1997年建板楼,南 , 其他
红明一村,2室1厅,60.5平米,https://sh.lianjia.com/chengjiao/107101001157.html,2019.04.21,282,挂牌290万,成交周期69天,46612,高楼层(共6层),1994年建板楼,南 , 简装
静安新城四区,1室1厅,57平米,https://sh.lianjia.com/chengjiao/107100419511.html,2019.04.21,310,挂牌315万,成交周期297天,54386,中楼层(共24层),1998年建塔楼,南 , 简装
九歌上郡,1室1厅,65.45平米,https://sh.lianjia.com/chengjiao/107002140821.html,2019.04.14,438,挂牌450万,成交周期474天,66922,中楼层(共11层),2006年建板楼,南 , 精装
静安新城五区,2室1厅,69.84平米,https://sh.lianjia.com/chengjiao/107100343183.html,2019.04.12,377,挂牌385万,成交周期315天,53981,高楼层(共6层),1997年建板楼,南 , 精装
静安新城八区,2室2厅,90.66平米,https://sh.lianjia.com/chengjiao/107100119792.html,2019.04.10,480,挂牌500万,成交周期386天,52946,高楼层(共6层),1999年建板楼,南 , 简装
静安新城四区,3室1厅,82.31平米,https://sh.lianjia.com/chengjiao/107101180678.html,2019.04.10,440,挂牌450万,成交周期9天,53457,低楼层(共7层),1997年建板楼,南 , 精装
静安新城八区,2室2厅,89.07平米,https://sh.lianjia.com/chengjiao/107101054117.html,2019.04.10,491,挂牌518万,成交周期44天,55126,高楼层(共6层),2000年建板楼,南 , 精装
静安新城九区,1室1厅,51.78平米,https://sh.lianjia.com/chengjiao/107101195788.html,2019.04.08,285,挂牌290万,成交周期3天,55041,中楼层(共7层),1998年建板楼,南 , 精装
