银河新都,2室2厅,76.85平米,https://sh.lianjia.com/chengjiao/107101512903.html,2019.07.22,367,挂牌372万,成交周期15天,47756,中楼层(共11层),2006年建板楼,南 , 精装
常兴家园,2室1厅,69.32平米,https://sh.lianjia.com/chengjiao/107101190807.html,2019.07.21,333,挂牌345万,成交周期108天,48039,高楼层(共6层),1999年建板楼,南 , 简装
薇馨家园,2室2厅,88.05平米,https://sh.lianjia.com/chengjiao/107101386377.html,2019.07.20,310,挂牌320万,成交周期49天,35208,高楼层(共6层),1994年建板楼,南 , 简装
蔷薇新村,2室1厅,59.14平米,https://sh.lianjia.com/chengjiao/107101518355.html,2019.07.20,213,挂牌220万,成交周期11天,36017,中楼层(共6层),1995年建板楼,南 北 , 简装
蔷薇新村,3室1厅,75.76平米,https://sh.lianjia.com/chengjiao/107101463203.html,2019.07.17,290,挂牌296万,成交周期24天,38279,中楼层(共6层),1995年建板楼,南 北 , 精装
蔷薇新村,3室2厅,92.44平米,https://sh.lianjia.com/chengjiao/107101368353.html,2019.07.17,323,挂牌337万,成交周期50天,34942,中楼层(共6层),1995年建板楼,南 , 简装
莲花新村,2室1厅,60.21平米,https://sh.lianjia.com/chengjiao/107101527047.html,2019.07.16,288,挂牌295万,成交周期4天,47833,高楼层(共6层),1998年建板楼,南 , 精装
中城绿苑,2室1厅,85.96平米,https://sh.lianjia.com/chengjiao/107101072174.html,2019.07.15,520,挂牌528万,成交周期136天,60494,低楼层(共14层),2005年建板楼,南 , 精装
蔷薇新村,2室1厅,66.78平米,https://sh.lianjia.com/chengjiao/107101519152.html,2019.07.15,235,挂牌243万,成交周期6天,35191,中楼层(共6层),1995年建板楼,南 , 毛坯
春申景城湖滨晨韵,2室2厅,96.66平米,https://sh.lianjia.com/chengjiao/107101304670.html,2019.07.15,622,挂牌629万,成交周期67天,64298,高楼层(共16层),2005年建板楼,南 , 简装
中冶锦城,2室2厅,94.13平米,https://sh.lianjia.com/chengjiao/107101168075.html,2019.07.15,346,挂牌368万,成交周期108天,36758,低楼层(共11层),2013年建板楼,南 北 , 毛坯
高兴花园,2室1厅,68.03平米,https://sh.lianjia.com/chengjiao/107101536103.html,2019.07.15,295,挂牌315万,成交周期1天,43364,中楼层(共6层),1996年建板楼,南 , 毛坯
森安苑,2室1厅,73.67平米,https://sh.lianjia.com/chengjiao/107101285260.html,2019.07.14,273,挂牌279万,成交周期72天,37058,低楼层(共6层),2002年建板楼,南 , 精装
高兴花园,2室1厅,70.2平米,https://sh.lianjia.com/chengjiao/107101406413.html,2019.07.13,332,挂牌338万,成交周期36天,47294,高楼层(共6层),1996年建板楼,南 , 简装
银河新都,3室1厅,91.83平米,https://sh.lianjia.com/chengjiao/107101484027.html,2019.07.10,425,挂牌430万,成交周期10天,46249,中楼层(共11层),2007年建板楼,南 , 精装
蔷薇八村,3室1厅,88.11平米,https://sh.lianjia.com/chengjiao/107101286299.html,2019.07.09,308,挂牌315万,成交周期66天,34900,高楼层(共6层),1994年建板楼,南 北 , 精装
春馨苑,3室2厅,85.59平米,https://sh.lianjia.com/chengjiao/107101071645.html,2019.07.09,422,挂牌427万,成交周期130天,49305,高楼层(共6层),2003年建板楼,南 北 , 简装
高兴花园,2室1厅,70.23平米,https://sh.lianjia.com/chengjiao/107101402082.html,2019.07.08,333,挂牌335万,成交周期32天,47416,中楼层(共6层),1998年建板楼,南 , 精装
高兴花园,2室1厅,62.11平米,https://sh.lianjia.com/chengjiao/107101499655.html,2019.07.07,304,挂牌315万,成交周期3天,48946,低楼层(共6层),1996年建板楼,南 , 简装
银河新都,1室1厅,54.43平米,https://sh.lianjia.com/chengjiao/107101177542.html,2019.07.05,243,挂牌246万,成交周期96天,44645,低楼层(共13层),2010年建板楼,南 , 简装
银兆公寓,2室2厅,88.92平米,https://sh.lianjia.com/chengjiao/107101370283.html,2019.06.30,325,挂牌336万,成交周期33天,36550,低楼层(共6层),2007年建板楼,南 , 毛坯
蔷薇新村,2室1厅,59.14平米,https://sh.lianjia.com/chengjiao/107101398296.html,2019.06.28,227,挂牌236万,成交周期23天,38384,高楼层(共6层),1995年建板楼,南 , 简装
普乐三村,3室2厅,84.82平米,https://sh.lianjia.com/chengjiao/107101315602.html,2019.06.24,303,挂牌310万,成交周期43天,35723,高楼层(共6层),1995年建板楼,南 , 简装
绿地春申花园,2室2厅,95.97平米,https://sh.lianjia.com/chengjiao/107101180263.html,2019.06.22,560,挂牌580万,成交周期82天,58352,高楼层(共6层),2002年建板楼,南 , 精装
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107101408610.html,2019.06.22,208,挂牌212万,成交周期14天,37539,高楼层(共6层),1996年建板楼,南 北 , 毛坯
森安苑,2室1厅,73.56平米,https://sh.lianjia.com/chengjiao/107101400007.html,2019.06.22,277,挂牌285万,成交周期17天,37657,中楼层(共6层),2002年建板楼,南 北 , 精装
银河新都,1室1厅,54.4平米,https://sh.lianjia.com/chengjiao/107101442107.html,2019.06.22,246,挂牌255万,成交周期5天,45184,中楼层(共14层),2010年建板楼,南 , 简装
春申景城湖滨晨韵,2室2厅,98平米,https://sh.lianjia.com/chengjiao/107101226061.html,2019.06.19,604,挂牌620万,成交周期66天,61633,低楼层(共16层),2005年建板楼,南 北 , 精装
虹景苑,2室1厅,62.26平米,https://sh.lianjia.com/chengjiao/107101227683.html,2019.06.18,243,挂牌249万,成交周期64天,38889,高楼层(共6层),1997年建板楼,南 , 精装
银河新都,2室1厅,76.56平米,https://sh.lianjia.com/chengjiao/107101407254.html,2019.06.18,350,挂牌357万,成交周期10天,45716,中楼层(共13层),2007年建板楼,南 , 精装
中城绿苑,2室2厅,85.99平米,https://sh.lianjia.com/chengjiao/107101185596.html,2019.06.17,523,挂牌536万,成交周期76天,60822,中楼层(共14层),2005年建板楼,南 , 精装
普乐三村,2室2厅,94.73平米,https://sh.lianjia.com/chengjiao/107101135134.html,2019.06.14,306,挂牌309万,成交周期87天,32303,高楼层(共6层),1995年建板楼,南 , 简装
常兴家园,2室1厅,60.23平米,https://sh.lianjia.com/chengjiao/107101254816.html,2019.06.13,326,挂牌335万,成交周期51天,54126,高楼层(共6层),1999年建板楼,南 , 精装
春馨苑,2室1厅,76.1平米,https://sh.lianjia.com/chengjiao/107101263619.html,2019.06.12,354,挂牌360万,成交周期47天,46453,低楼层(共6层),1999年建板楼,南 , 精装
银河新都,2室1厅,64.13平米,https://sh.lianjia.com/chengjiao/107101411997.html,2019.06.10,280,挂牌286万,成交周期1天,43662,低楼层(共12层),2010年建板楼,南 , 简装
春馨苑,3室2厅,85.59平米,https://sh.lianjia.com/chengjiao/107100873382.html,2019.06.10,384,挂牌391万,成交周期183天,44866,低楼层(共6层),2003年建板楼,南 , 简装
蔷薇新村,3室2厅,92.44平米,https://sh.lianjia.com/chengjiao/107101381572.html,2019.06.10,325,挂牌335万,成交周期10天,35158,中楼层(共6层),1995年建板楼,南 , 简装
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107001969301.html,2019.06.10,223,挂牌225万,成交周期847天,40246,中楼层(共6层),1996年建板楼,南 , 简装
普乐三村,1室1厅,51.7平米,https://sh.lianjia.com/chengjiao/107101226737.html,2019.06.09,207,挂牌209万,成交周期55天,40039,中楼层(共6层),1995年建板楼,南 , 简装
薇馨家园,2室1厅,76.98平米,https://sh.lianjia.com/chengjiao/107101191170.html,2019.06.08,274,挂牌275万,成交周期66天,35594,低楼层(共6层),1994年建板楼,南 , 简装
高兴花园,2室1厅,70.02平米,https://sh.lianjia.com/chengjiao/107101206926.html,2019.06.08,319,挂牌329万,成交周期60天,45433,高楼层(共6层),1998年建板楼,南 , 精装
蔷薇新村,1室1厅,51.81平米,https://sh.lianjia.com/chengjiao/107101387135.html,2019.06.08,178,挂牌185万,成交周期6天,34357,中楼层(共6层),1995年建板楼,南 , 简装
锦乐馨苑东苑,2室2厅,86.52平米,https://sh.lianjia.com/chengjiao/107101315873.html,2019.06.08,400,挂牌409万,成交周期26天,46233,低楼层(共12层),2015年建板楼,南 , 精装
银河新都,1室1厅,54.4平米,https://sh.lianjia.com/chengjiao/107100927126.html,2019.06.07,245,挂牌246万,成交周期160天,44945,中楼层(共14层),2010年建板楼,南 , 精装
常兴家园,2室1厅,69.32平米,https://sh.lianjia.com/chengjiao/107101150164.html,2019.06.03,338,挂牌346万,成交周期72天,48760,高楼层(共6层),1999年建板楼,南 , 简装
银河新都,1室1厅,54.4平米,https://sh.lianjia.com/chengjiao/107101178444.html,2019.06.02,241,挂牌243万,成交周期63天,44302,高楼层(共14层),2010年建板楼,南 , 简装
虹景苑,2室1厅,54.3平米,https://sh.lianjia.com/chengjiao/107101170597.html,2019.06.01,190,挂牌205万,成交周期64天,34991,高楼层(共6层),1999年建板楼,南 北 , 精装
中城绿苑,1室1厅,54.81平米,https://sh.lianjia.com/chengjiao/107101232221.html,2019.06.01,330,挂牌340万,成交周期46天,60208,中楼层(共11层),2005年建板楼,南 , 简装
绿地春申花园,2室2厅,82.28平米,https://sh.lianjia.com/chengjiao/107101055837.html,2019.06.01,529,挂牌545万,成交周期96天,64293,中楼层(共5层),2004年建板楼,南 , 精装
春申景城MIDTOWN,2室2厅,107.52平米,https://sh.lianjia.com/chengjiao/107101343372.html,2019.05.31,750,挂牌755万,成交周期10天,69755,中楼层(共14层),2011年建板楼,南 北 , 精装
中冶锦城,2室1厅,57.73平米,https://sh.lianjia.com/chengjiao/107101296053.html,2019.05.31,284,挂牌295万,成交周期24天,49160,高楼层(共11层),2013年建板楼,南 , 精装
蔷薇新村,3室1厅,90.65平米,https://sh.lianjia.com/chengjiao/107101349155.html,2019.05.28,282,挂牌300万,成交周期6天,31109,高楼层(共6层),1995年建板楼,南 , 简装
银河新都,2室1厅,68平米,https://sh.lianjia.com/chengjiao/107100997421.html,2019.05.27,306,挂牌312万,成交周期106天,44927,高楼层(共11层),2006年建板楼,南 , 精装
中城绿苑,2室2厅,85.99平米,https://sh.lianjia.com/chengjiao/107101351529.html,2019.05.27,515,挂牌525万,成交周期3天,59891,高楼层(共14层),2005年建板楼,南 北 , 简装
常兴家园,2室2厅,77.03平米,https://sh.lianjia.com/chengjiao/107101248413.html,2019.05.27,371,挂牌385万,成交周期35天,48164,低楼层(共6层),1999年建板楼,南 , 简装
银河新都,2室1厅,71.9平米,https://sh.lianjia.com/chengjiao/107101191369.html,2019.05.26,275,挂牌280万,成交周期52天,38248,低楼层(共10层),2006年建板楼,南 , 简装
上海春城,2室2厅,95.55平米,https://sh.lianjia.com/chengjiao/107100359229.html,2019.05.26,525,挂牌535万,成交周期354天,54946,低楼层(共9层),2002年建板楼,南 , 简装
银河新都,2室1厅,85.3平米,https://sh.lianjia.com/chengjiao/107101161339.html,2019.05.26,372,挂牌382万,成交周期61天,43611,低楼层(共12层),2010年建板楼,南 , 精装
常兴家园,2室1厅,60.23平米,https://sh.lianjia.com/chengjiao/107101130780.html,2019.05.26,331,挂牌339万,成交周期70天,54957,低楼层(共6层),1999年建板楼,南 , 简装
常兴家园,2室1厅,69.46平米,https://sh.lianjia.com/chengjiao/107100777999.html,2019.05.26,352,挂牌366万,成交周期205天,50620,高楼层(共6层),1999年建板楼,南 , 精装
高兴花园,2室1厅,76.97平米,https://sh.lianjia.com/chengjiao/107101116276.html,2019.05.25,344,挂牌350万,成交周期73天,44667,中楼层(共6层),1998年建板楼,南 , 简装
银河新都,1室1厅,54.43平米,https://sh.lianjia.com/chengjiao/107101184999.html,2019.05.25,244,挂牌252万,成交周期53天,44737,中楼层(共13层),2010年建板楼,南 , 简装
普乐三村,2室1厅,62.11平米,https://sh.lianjia.com/chengjiao/107101010659.html,2019.05.25,219,挂牌230万,成交周期101天,35196,高楼层(共6层),1995年建板楼,南 , 简装
高兴花园,2室1厅,69.29平米,https://sh.lianjia.com/chengjiao/107101324651.html,2019.05.23,324,挂牌328万,成交周期7天,46688,低楼层(共6层),1996年建板楼,南 , 简装
高兴花园,2室1厅,70.02平米,https://sh.lianjia.com/chengjiao/107101332143.html,2019.05.21,308,挂牌318万,成交周期3天,43988,高楼层(共6层),1998年建板楼,南 , 简装
绿地春申花园,2室2厅,95.83平米,https://sh.lianjia.com/chengjiao/107101333161.html,2019.05.19,545,挂牌568万,成交周期2天,56872,高楼层(共6层),2002年建板楼,南 , 精装
春申景城湖滨晨韵,2室1厅,67.2平米,https://sh.lianjia.com/chengjiao/107100316497.html,2019.05.18,470,挂牌475万,成交周期360天,69941,高楼层(共17层),2005年建板楼,南 , 精装
莲花新村,2室1厅,62.09平米,https://sh.lianjia.com/chengjiao/107101210095.html,2019.05.18,318,挂牌319万,成交周期38天,51216,低楼层(共6层),1998年建板楼,南 , 简装
银河新都,2室1厅,73.4平米,https://sh.lianjia.com/chengjiao/107101264492.html,2019.05.18,323,挂牌327万,成交周期22天,44006,中楼层(共11层),2006年建板楼,南 北 , 精装
上海春城,2室2厅,93.63平米,https://sh.lianjia.com/chengjiao/107100910745.html,2019.05.17,543,挂牌568万,成交周期145天,57995,中楼层(共9层),2002年建板楼,南 , 精装
中城绿苑,2室2厅,85.96平米,https://sh.lianjia.com/chengjiao/107101267348.html,2019.05.14,498,挂牌515万,成交周期16天,57934,中楼层(共14层),2005年建板楼,南 , 精装
中城绿苑,2室2厅,87.5平米,https://sh.lianjia.com/chengjiao/107101283486.html,2019.05.13,524,挂牌538万,成交周期10天,59886,高楼层(共14层),2005年建板楼,南 , 精装
高兴花园,2室1厅,64.25平米,https://sh.lianjia.com/chengjiao/107101277902.html,2019.05.13,334,挂牌340万,成交周期12天,51985,低楼层(共6层),1996年建板楼,南 , 精装
上海春城,2室2厅,93.11平米,https://sh.lianjia.com/chengjiao/107101274733.html,2019.05.13,575,挂牌583万,成交周期13天,61755,高楼层(共11层),2004年建板楼,南 , 精装
高兴花园,2室1厅,70平米,https://sh.lianjia.com/chengjiao/107101314984.html,2019.05.13,308,挂牌313万,成交周期1天,44000,高楼层(共6层),1998年建板楼,南 , 其他
森安苑,2室1厅,73.56平米,https://sh.lianjia.com/chengjiao/107101299730.html,2019.05.13,283,挂牌285万,成交周期5天,38472,中楼层(共6层),2002年建板楼,南 , 精装
银河新都,3室1厅,91.94平米,https://sh.lianjia.com/chengjiao/107101303429.html,2019.05.12,398,挂牌419万,成交周期4天,43290,中楼层(共12层),2007年建板楼,南 , 精装
春馨苑,2室2厅,81.34平米,https://sh.lianjia.com/chengjiao/107101139233.html,2019.05.12,353,挂牌368万,成交周期53天,43399,中楼层(共7层),1999年建板楼,南 , 简装
蔷薇新村,2室1厅,59.14平米,https://sh.lianjia.com/chengjiao/107101265436.html,2019.05.12,234,挂牌236万,成交周期15天,39568,低楼层(共6层),1995年建板楼,南 , 精装
上海春城,2室2厅,99.98平米,https://sh.lianjia.com/chengjiao/107100980695.html,2019.05.12,584,挂牌608万,成交周期111天,58412,高楼层(共14层),2004年建板楼,南 , 精装
银泰苑,2室2厅,85.13平米,https://sh.lianjia.com/chengjiao/107101265741.html,2019.05.12,333,挂牌343万,成交周期15天,39117,高楼层(共11层),2009年建板楼,南 , 毛坯
高兴花园,2室1厅,67.41平米,https://sh.lianjia.com/chengjiao/107101259169.html,2019.05.11,288,挂牌295万,成交周期16天,42724,高楼层(共6层),1996年建板楼,南 , 精装
高兴花园,2室1厅,67.7平米,https://sh.lianjia.com/chengjiao/107101080546.html,2019.05.10,293,挂牌296万,成交周期68天,43280,高楼层(共6层),1996年建板楼,南 北 , 简装
银河新都,2室1厅,71.74平米,https://sh.lianjia.com/chengjiao/107101131033.html,2019.05.10,318,挂牌329万,成交周期54天,44258,中楼层(共10层),2006年建板楼,南 北 , 精装
银河新都,3室1厅,91.19平米,https://sh.lianjia.com/chengjiao/107101126601.html,2019.05.09,415,挂牌437万,成交周期53天,45510,高楼层(共13层),2010年建板楼,南 , 精装
春申景城湖畔林语,4室2厅,108.35平米,https://sh.lianjia.com/chengjiao/107100978344.html,2019.05.07,902,挂牌935万,成交周期107天,83249,高楼层(共17层),2007年建板楼,南 , 简装
上海春城,2室2厅,99.8平米,https://sh.lianjia.com/chengjiao/107100931081.html,2019.05.06,582,挂牌598万,成交周期125天,58317,高楼层(共14层),2004年建板楼,南 北 , 精装
上海春城,2室2厅,89.9平米,https://sh.lianjia.com/chengjiao/107101114119.html,2019.05.06,535,挂牌563万,成交周期54天,59511,低楼层(共8层),2002年建板楼,南 , 精装
高兴花园,2室1厅,58.97平米,https://sh.lianjia.com/chengjiao/107101282112.html,2019.05.06,286,挂牌290万,成交周期3天,48500,中楼层(共6层),1998年建板楼,南 北 , 毛坯
高兴花园,2室1厅,67平米,https://sh.lianjia.com/chengjiao/107101279419.html,2019.05.05,291,挂牌295万,成交周期4天,43433,高楼层(共6层),1996年建板楼,南 北 , 其他
常兴家园,2室1厅,60.23平米,https://sh.lianjia.com/chengjiao/107101246411.html,2019.05.03,325,挂牌335万,成交周期12天,53960,高楼层(共6层),1999年建板楼,南 , 精装
普乐三村,2室1厅,62.11平米,https://sh.lianjia.com/chengjiao/107101242025.html,2019.05.03,241,挂牌245万,成交周期13天,38722,中楼层(共6层),1995年建板楼,南 , 简装
莲花新村,3室1厅,86.98平米,https://sh.lianjia.com/chengjiao/107100761374.html,2019.05.01,398,挂牌398万,成交周期186天,45758,高楼层(共6层),1998年建板楼,南 , 精装
上海春城,3室1厅,99.26平米,https://sh.lianjia.com/chengjiao/107100233736.html,2019.04.30,623,挂牌630万,成交周期371天,62765,高楼层(共6层),2004年建板楼,南 北 , 简装
中冶锦城,2室1厅,94平米,https://sh.lianjia.com/chengjiao/107100905081.html,2019.04.30,420,挂牌420万,成交周期130天,44628,高楼层(共11层),2013年建板楼,南 , 精装
高兴花园,2室1厅,69.73平米,https://sh.lianjia.com/chengjiao/107101257135.html,2019.04.27,320,挂牌330万,成交周期2天,45892,中楼层(共6层),1996年建板楼,南 , 其他
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107101149689.html,2019.04.24,197,挂牌199万,成交周期32天,35463,高楼层(共6层),1995年建板楼,南 , 简装
高兴花园,2室2厅,63.46平米,https://sh.lianjia.com/chengjiao/107101237411.html,2019.04.23,328,挂牌335万,成交周期5天,51687,低楼层(共6层),1996年建板楼,南 , 精装
